id,pos,gloss,persian_gloss,checked
74590,noun,a medicine that causes or increases sweating,دارویی که باعث تعریق یا افزایش آن می شود,1
74592,noun,a medicine that strengthens and invigorates,دارویی که باعث تقویت و نشاط می شود,1
74591,noun,a small plug of medication designed for insertion into the rectum or vagina where it melts,یک شاخه کوچک از داروها برای قرار دادن در راست روده یا واژن در محلی که ذوب می شود ، طراحی شده است,1
74593,noun,a drug used in cases of chronic myeloid leukemia,دارویی که در موارد لوسمی میلوئیدی مزمن استفاده می شود,1
74589,noun,medicine consisting of a tablet (trade name Carafate) used to treat peptic ulcers; said to bind to the ulcer site and coat it,دارویی متشکل از یک قرص (نام تجاری کارافات) که برای درمان زخم معده استفاده می شود.گفته می شود که به محل زخم متصل شده و آن را می پوشاند,1
74594,adjective,"available only with a doctor's written prescription; ""a prescription drug""","فقط با نسخه مکتوب پزشک در دسترس است.""یک داروی تجویز شده""",1
74597,noun,medication with antipyretics to treat a fever,داروهای ضد تب برای درمان تب,1
74596,verb,"apply a salve to, usually for the purpose of healing",معمولاً به منظور بهبودی از یک نمک استفاده کنید,1
74595,adjective,"purchasable without a doctor's prescription; ""nonprescription drugs""; ""an over-the-counter cold remedy""","بدون نسخه پزشک قابل خرید است.""داروهای بدون نسخه""؛""داروی سرماخوردگی بدون نسخه""",1
74598,noun,the science of dealing with the maintenance of health and the prevention and treatment of disease,علم مقابله با حفظ سلامت و پیشگیری و درمان بیماری ها,1
74599,noun,the branch of medical science that studies the causes and treatment of allergies,شاخه ای از علم پزشکی که علل و درمان آلرژی را بررسی می کند,1
74601,noun,the branch of medicine dealing with the production and use of artificial body parts,شاخه پزشکی که با تولید و استفاده از اعضای مصنوعی بدن کار می کند,1
74600,noun,the branch of medical science that applies biological and physiological principles to clinical practice,شاخه ای از علم پزشکی که اصول بیولوژیکی و فیزیولوژیکی را در عمل بالینی اعمال می کند,1
74602,noun,the branch of medicine concerned with the prompt diagnosis and treatment of injuries or trauma or sudden illness,شاخه پزشکی مربوط به تشخیص و درمان سریع آسیب ها یا تروما یا بیماری های ناگهانی,1
74604,noun,the branch of medicine concerned with the kidney - its development and anatomy and physiology and disorders,شاخه پزشکی مربوط به کلیه - توسعه و آناتومی و فیزیولوژی و اختلالات آن,1
74603,noun,"the branch of medical science that uses medical knowledge for legal purposes; ""forensic pathology provided the evidence that convicted the murderer""","شاخه ای از علم پزشکی که از دانش پزشکی برای اهداف قانونی استفاده می کند.""پزشکی قانونی شواهدی را ارائه داد که قاتل را محکوم کرد""",1
74606,noun,(neurology) the branch of medicine that deals with the nervous system and its disorders,(نورولوژی) شاخه ای از پزشکی که با سیستم عصبی و اختلالات آن سرو کار دارد,1
74605,noun,the branch of medicine that uses radioactive materials either to image a patient's body or to destroy diseased cells,شاخه ای از دارو که از مواد رادیواکتیو یا برای تصویربرداری از بدن بیمار یا برای از بین بردن سلولهای بیمار استفاده می کند,1
74607,noun,the branch of medicine dealing with mental disorders attributable to diseases of the nervous system,شاخه پزشکی که با اختلالات روانی منتسب به بیماریهای سیستم عصبی سروکار دارد,1
74608,noun,the branch of medicine dealing with childbirth and care of the mother,شاخه پزشکی که با زایمان و مراقبت از مادر سروکار دارد,1
74609,noun,the branch of medicine concerned with the study and treatment of tumors,شاخه پزشکی مربوط به مطالعه و درمان تومورها,1
74610,noun,"the art and science of preparing and dispensing drugs and medicines,",هنر و علم تهیه و توزیع داروها و داروها ،,1
74611,noun,the branch of medicine concerned with the treatment of infants and children,شاخه پزشکی مربوط به درمان نوزادان و کودکان,1
74614,noun,"the medical specialty that deals with diseases of the ear, nose and throat",تخصص پزشکی که با بیماری های گوش ، بینی و گلو سرو کار دارد,1
74612,noun,the branch of medicine dealing with the diagnosis and treatment of disorders of the colon or rectum or anus,شاخه پزشکی که با تشخیص و درمان اختلالات روده بزرگ یا مقعد یا مقعد مقابله می کند,1
74613,noun,the branch of medicine dealing with the study and treatment of pathologies of the muscles or tendons or joints,شاخه پزشکی که با مطالعه و درمان آسیب شناسی عضلات یا تاندون ها یا مفاصل کار می کند,1
74615,noun,the branch of medicine concerned with the effects of space flight on human beings,شاخه پزشکی مربوط به اثرات پرواز فضا بر روی انسان است,1
74616,noun,the branch of medicine concerned with the treatment of injuries or illness resulting from athletic activities,شاخه پزشکی مربوط به درمان آسیب ها یا بیماری های ناشی از فعالیت های ورزشی,1
